DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/12/17,2:12,,,40.753284,-73.90691,"(40.753284, -73.90691)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3789403,PASSENGER VEHICLE,TAXI,,,
11/12/17,2:15,,,40.6924,-73.8339,"(40.6924, -73.8339)",ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3788907,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/12/17,2:25,MANHATTAN,10002,40.723278,-73.9898,"(40.723278, -73.9898)",,,143       EAST HOUSTON STREET           ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3789130,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/12/17,2:35,,,40.631615,-74.016335,"(40.631615, -74.016335)",,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,,,,,3788833,PASSENGER VEHICLE,,,,
11/12/17,2:44,,,40.53985,-74.22207,"(40.53985, -74.22207)",CLAY PIT ROAD                   ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3788439,PICK-UP TRUCK,PICK-UP TRUCK,,,
11/12/17,2:50,,,40.720764,-73.99063,"(40.720764, -73.99063)",RIVINGTON STREET                ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3789125,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,2:55,,,40.770554,-73.83551,"(40.770554, -73.83551)",WHITESTONE EXPRESSWAY           ,ULMER STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3788029,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,3:00,MANHATTAN,10009,40.73441,-73.980286,"(40.73441, -73.980286)",EAST 19 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3788997,TAXI,PASSENGER VEHICLE,,,
11/12/17,3:00,QUEENS,11422,40.650974,-73.73589,"(40.650974, -73.73589)",,,149-58    254 STREET                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3788278,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/12/17,3:00,,,40.728695,-73.95158,"(40.728695, -73.95158)",CALYER STREET                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3788412,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/12/17,3:00,,,40.88709,-73.87803,"(40.88709, -73.87803)",JEROME AVENUE                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3788345,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/12/17,3:10,STATEN ISLAND,10304,40.62019,-74.07859,"(40.62019, -74.07859)",COURSEN PLACE                   ,PINE PLACE,,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,Unspecified,Unspecified,,3788593,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
11/12/17,3:15,,,40.666233,-73.761,"(40.666233, -73.761)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3787941,PASSENGER VEHICLE,,,,
11/12/17,3:30,BROOKLYN,11210,40.629677,-73.94151,"(40.629677, -73.94151)",BROOKLYN AVENUE                 ,AVENUE I,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3789374,SPORT UTILITY / STATION WAGON,,,,
11/12/17,3:30,QUEENS,11419,40.690132,-73.83679,"(40.690132, -73.83679)",,,108-10    95 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3788911,PASSENGER VEHICLE,,,,
11/12/17,3:30,QUEENS,11422,40.65492,-73.726395,"(40.65492, -73.726395)",FRANCIS LEWIS BOULEVARD         ,148 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3787942,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,3:37,MANHATTAN,10011,40.74581,-74.00554,"(40.74581, -74.00554)",WEST 20 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3790307,TAXI,PASSENGER VEHICLE,,,
11/12/17,3:40,BROOKLYN,11237,40.712753,-73.93454,"(40.712753, -73.93454)",MORGAN AVENUE                   ,MAUJER STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3788964,TAXI,PASSENGER VEHICLE,,,
11/12/17,3:40,,,40.6893,-73.81629,"(40.6893, -73.81629)",LIBERTY AVENUE                  ,129 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3789597,SPORT UTILITY / STATION WAGON,TAXI,,,
11/12/17,3:45,STATEN ISLAND,10309,40.5212,-74.21408,"(40.5212, -74.21408)",,,9         BEDELL STREET                 ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,3788453,PASSENGER VEHICLE,CONV,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
11/12/17,3:50,MANHATTAN,10019,40.764053,-73.99225,"(40.764053, -73.99225)",10 AVENUE                       ,WEST 49 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3788963,PASSENGER VEHICLE,MOTORCYCLE,,,
11/12/17,4:00,BROOKLYN,11207,40.67211,-73.88553,"(40.67211, -73.88553)",WARWICK STREET                  ,BELMONT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3788785,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,4:00,QUEENS,11367,40.74283,-73.83201,"(40.74283, -73.83201)",HORACE HARDING EXPRESSWAY       ,134 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3788030,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/12/17,4:00,,,40.67164,-73.95034,"(40.67164, -73.95034)",NOSTRAND AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3790777,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,4:00,,,40.749844,-73.938995,"(40.749844, -73.938995)",QUEENS PLAZA SOUTH              ,28 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3787962,PICK-UP TRUCK,PASSENGER VEHICLE,,,
11/12/17,4:05,,,40.85391,-73.88364,"(40.85391, -73.88364)",CROTONA AVENUE                  ,,,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,,,,3788059,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,4:12,,,40.762447,-73.91949,"(40.762447, -73.91949)",36 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3789135,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
11/12/17,4:15,BROOKLYN,11205,40.69274,-73.9548,"(40.69274, -73.9548)",,,175       SPENCER STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3788777,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/12/17,4:19,MANHATTAN,10011,40.736877,-73.993,"(40.736877, -73.993)",,,100       5 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3791198,PASSENGER VEHICLE,,,,
11/12/17,4:20,,,40.809692,-73.94409,"(40.809692, -73.94409)",LENOX AVENUE                    ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3788831,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,4:29,BRONX,10463,40.87699,-73.9062,"(40.87699, -73.9062)",,,5523      BROADWAY                      ,1,0,1,0,0,0,0,0,,,,,,3789113,,,,,
11/12/17,4:30,QUEENS,11432,40.714905,-73.77445,"(40.714905, -73.77445)",HILLSIDE AVENUE                 ,187 PLACE,,0,0,0,0,0,0,0,0,Driver Inexperience,Alcohol Involvement,,,,3788885,SPORT UTILITY / STATION WAGON,,,,
11/12/17,4:30,QUEENS,11419,40.692924,-73.81969,"(40.692924, -73.81969)",,,97-16     127 STREET                    ,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3788770,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/12/17,4:37,,,40.6022,-74.06312,"(40.6022, -74.06312)",,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3790548,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/12/17,4:40,BROOKLYN,11223,40.60223,-73.986305,"(40.60223, -73.986305)",STILLWELL AVENUE                ,24 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3788182,DS,PASSENGER VEHICLE,,,
11/12/17,4:40,,,40.859444,-73.915985,"(40.859444, -73.915985)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3789417,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,4:43,,,,,,WEST 155 STREET                 ,HARLEM RIVER DRIVE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3788752,SPORT UTILITY / STATION WAGON,TAXI,TAXI,,
11/12/17,4:55,BROOKLYN,11236,40.635643,-73.90588,"(40.635643, -73.90588)",,,1054      EAST 86 STREET                ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3788545,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,5:00,STATEN ISLAND,10312,40.55499,-74.17663,"(40.55499, -74.17663)",DRUMGOOLE ROAD WEST             ,VANALLEN AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3788445,PASSENGER VEHICLE,CONV,,,
11/12/17,5:00,,,40.834507,-73.91772,"(40.834507, -73.91772)",GRAND CONCOURSE                 ,,,1,0,0,0,0,0,1,0,Passenger Distraction,Alcohol Involvement,Unspecified,,,3789940,TAXI,TAXI,SPORT UTILITY / STATION WAGON,,
11/12/17,5:05,,,40.74298,-73.97234,"(40.74298, -73.97234)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3788014,PASSENGER VEHICLE,,,,
11/12/17,5:10,MANHATTAN,10016,40.749302,-73.9769,"(40.749302, -73.9769)",,,150       EAST 39 STREET                ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3788010,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,5:15,QUEENS,11103,40.761963,-73.91087,"(40.761963, -73.91087)",,,45-07     30 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3788608,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/12/17,5:30,QUEENS,11423,40.716534,-73.76791,"(40.716534, -73.76791)",,,88-43     195 STREET                    ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,3788924,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
11/12/17,5:36,BRONX,10456,40.8273,-73.90911,"(40.8273, -73.90911)",,,1046      WASHINGTON AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3789019,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
11/12/17,5:44,QUEENS,11423,40.72328,-73.778046,"(40.72328, -73.778046)",188 STREET                      ,AVON ROAD,,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,3788129,PASSENGER VEHICLE,,,,
11/12/17,5:47,MANHATTAN,10011,40.742283,-74.004425,"(40.742283, -74.004425)",WEST 16 STREET                  ,9 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3790315,TAXI,TAXI,,,
11/12/17,5:55,,,40.714436,-73.974754,"(40.714436, -73.974754)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3790464,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/12/17,6:05,BROOKLYN,11212,40.654457,-73.90878,"(40.654457, -73.90878)",LINDEN BOULEVARD                ,BRISTOL STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3788490,PASSENGER VEHICLE,,,,
11/12/17,6:15,BROOKLYN,11226,40.649395,-73.9609,"(40.649395, -73.9609)",,,550       OCEAN AVENUE                  ,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,Unspecified,,,3788261,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
11/12/17,6:15,BROOKLYN,11232,40.65431,-74.004425,"(40.65431, -74.004425)",4 AVENUE                        ,36 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3788224,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/12/17,6:40,BROOKLYN,11224,40.57596,-74.00196,"(40.57596, -74.00196)",,,2845      WEST 36 STREET                ,1,0,0,0,0,0,1,0,Animals Action,Unspecified,,,,3788775,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/12/17,6:50,MANHATTAN,10029,40.796116,-73.94558,"(40.796116, -73.94558)",PARK AVENUE                     ,EAST 111 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3789650,PASSENGER VEHICLE,PICK-UP TRUCK,,,
11/12/17,6:50,,,,,,HORACE HARDING EXPRESSWAY       ,,,0,0,0,0,0,0,0,0,,,,,,3788668,DS,,,,
11/12/17,6:50,MANHATTAN,10027,40.810993,-73.95429,"(40.810993, -73.95429)",WEST 125 STREET                 ,HANCOCK PLACE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3788491,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,BU,,
11/12/17,7:00,MANHATTAN,10010,40.737545,-73.98409,"(40.737545, -73.98409)",3 AVENUE                        ,EAST 21 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3788993,PASSENGER VEHICLE,,,,
11/12/17,7:00,BRONX,10469,40.876183,-73.854454,"(40.876183, -73.854454)",EAST 213 STREET                 ,LACONIA AVENUE,,2,0,0,0,0,0,2,0,Unsafe Speed,Unsafe Speed,,,,3788107,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,7:07,,,40.54801,-74.19462,"(40.54801, -74.19462)",ROSEDALE AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3788470,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,7:09,BROOKLYN,11207,40.675632,-73.89878,"(40.675632, -73.89878)",GEORGIA AVENUE                  ,ATLANTIC AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3788819,PASSENGER VEHICLE,,,,
11/12/17,7:10,MANHATTAN,10034,40.860527,-73.91939,"(40.860527, -73.91939)",WEST 202 STREET                 ,9 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3789238,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,7:10,,,40.82589,-73.86185,"(40.82589, -73.86185)",,,,1,0,0,0,0,0,1,0,Unsafe Speed,,,,,3788602,PASSENGER VEHICLE,,,,
11/12/17,7:20,BROOKLYN,11229,40.598816,-73.9474,"(40.598816, -73.9474)",,,2141      EAST 24 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3790842,SPORT UTILITY / STATION WAGON,,,,
11/12/17,7:30,BROOKLYN,11236,40.648643,-73.89849,"(40.648643, -73.89849)",,,664       EAST 103 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3788540,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/12/17,7:40,,,,,,PARK AVENUE                     ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,,,,,3788050,PASSENGER VEHICLE,,,,
11/12/17,7:45,MANHATTAN,10065,40.76311,-73.962524,"(40.76311, -73.962524)",EAST 63 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3789000,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/12/17,7:50,MANHATTAN,10028,40.77493,-73.950806,"(40.77493, -73.950806)",1 AVENUE                        ,EAST 83 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3789001,SPORT UTILITY / STATION WAGON,TAXI,,,
11/12/17,7:59,BROOKLYN,11236,40.646275,-73.90771,"(40.646275, -73.90771)",,,942       EAST 94 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3788552,PASSENGER VEHICLE,,,,
11/12/17,8:00,QUEENS,11368,40.73802,-73.85553,"(40.73802, -73.85553)",,,104-10    OTIS AVENUE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3788480,SPORT UTILITY / STATION WAGON,,,,
11/12/17,8:02,BROOKLYN,11226,40.644268,-73.95884,"(40.644268, -73.95884)",,,409       EAST 21 STREET                ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,3789322,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE
11/12/17,8:04,MANHATTAN,10013,40.721638,-74.01192,"(40.721638, -74.01192)",WEST STREET                     ,HUBERT STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3788113,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/12/17,8:20,BROOKLYN,11208,40.67129,-73.882225,"(40.67129, -73.882225)",,,992       SUTTER AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3788031,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/12/17,8:25,,,40.824432,-73.873604,"(40.824432, -73.873604)",MORRISON AVENUE                 ,BRUCKNER BOULEVARD,,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,,,3788609,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,8:37,,,40.772865,-73.98955,"(40.772865, -73.98955)",WEST 61 STREET                  ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3788247,TAXI,PASSENGER VEHICLE,,,
11/12/17,8:38,BROOKLYN,11221,40.68949,-73.92207,"(40.68949, -73.92207)",BROADWAY                        ,GATES AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3789775,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,8:40,BROOKLYN,11212,40.663715,-73.92712,"(40.663715, -73.92712)",,,35        EAST 94 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3788216,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
11/12/17,8:45,BRONX,10470,40.895374,-73.86356,"(40.895374, -73.86356)",WEBSTER AVENUE                  ,EAST 233 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Other Vehicular,,,,3790342,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/12/17,9:00,,,40.754528,-73.7719,"(40.754528, -73.7719)",48 AVENUE                       ,OCEANIA STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3788298,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/12/17,9:10,QUEENS,11378,40.726624,-73.906456,"(40.726624, -73.906456)",BORDEN AVENUE                   ,55 ROAD,,0,0,0,0,0,0,0,0,Outside Car Distraction,,,,,3789958,CONV,,,,
11/12/17,9:15,QUEENS,11372,40.749844,-73.883385,"(40.749844, -73.883385)",37 AVENUE                       ,83 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3788451,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,9:20,BROOKLYN,11214,40.607296,-74.006226,"(40.607296, -74.006226)",,,8674      17 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3788068,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
11/12/17,9:20,BROOKLYN,11234,40.621357,-73.92714,"(40.621357, -73.92714)",UTICA AVENUE                    ,AVENUE M,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3788923,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/12/17,9:25,QUEENS,11355,40.7473,-73.828995,"(40.7473, -73.828995)",BOOTH MEMORIAL AVENUE           ,136 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3788229,SPORT UTILITY / STATION WAGON,TAXI,,,
11/12/17,9:59,,,40.636066,-74.13613,"(40.636066, -74.13613)",CASTLETON AVENUE                ,FABER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3789623,PASSENGER VEHICLE,,,,
11/13/17,0:00,BRONX,10455,40.820824,-73.91562,"(40.820824, -73.91562)",EAST 156 STREET                 ,MELROSE AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3789162,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/13/17,0:00,BRONX,10456,40.830166,-73.90624,"(40.830166, -73.90624)",,,3480      3 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3791036,PASSENGER VEHICLE,PICK-UP TRUCK,,,
11/13/17,0:00,BRONX,10457,40.84536,-73.89684,"(40.84536, -73.89684)",3 AVENUE                        ,EAST 176 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3789648,PASSENGER VEHICLE,,,,
11/13/17,0:00,BRONX,10460,40.83887,-73.87811,"(40.83887, -73.87811)",DEVOE AVENUE                    ,EAST 177 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3789649,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/13/17,0:00,BRONX,10463,40.87877,-73.907555,"(40.87877, -73.907555)",,,3024      KINGSBRIDGE AVENUE            ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Other Vehicular,,,,3790332,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/13/17,0:00,BROOKLYN,11207,40.668804,-73.895096,"(40.668804, -73.895096)",,,350       PENNSYLVANIA AVENUE           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3789513,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
11/13/17,0:00,QUEENS,11354,40.762978,-73.83198,"(40.762978, -73.83198)",MAIN STREET                     ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3789279,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/13/17,0:00,QUEENS,11355,40.759014,-73.820145,"(40.759014, -73.820145)",,,144-07    SANFORD AVENUE                ,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,3789085,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/13/17,0:00,QUEENS,11368,40.757263,-73.86924,"(40.757263, -73.86924)",,,99-11     NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Other Vehicular,Backing Unsafely,,,,3789825,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/13/17,0:00,,,40.673714,-73.90115,"(40.673714, -73.90115)",LIBERTY AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3789501,BU,SPORT UTILITY / STATION WAGON,,,
11/13/17,0:00,,,40.65399,-73.96415,"(40.65399, -73.96415)",PARKSIDE AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3789346,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/13/17,0:00,,,40.763374,-73.99647,"(40.763374, -73.99647)",WEST 46 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,,,,3788896,PASSENGER VEHICLE,VN,,,
11/13/17,0:00,,,40.611404,-74.131226,"(40.611404, -74.131226)",,,38        WHEELER AVENUE                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,3789362,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/13/17,0:00,,,40.71153,-73.95504,"(40.71153, -73.95504)",,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3789559,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/13/17,0:00,BRONX,10452,40.843822,-73.916565,"(40.843822, -73.916565)",INWOOD AVENUE                   ,GOBLE PLACE,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3789466,,,,,
11/13/17,0:00,,,40.650772,-74.01519,"(40.650772, -74.01519)",2 AVENUE                        ,,,2,0,0,0,0,0,2,0,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,3789306,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
11/13/17,0:15,QUEENS,11101,40.743195,-73.93673,"(40.743195, -73.93673)",30 PLACE                        ,47 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3788666,PASSENGER VEHICLE,,,,
11/13/17,0:20,QUEENS,11411,40.696186,-73.74347,"(40.696186, -73.74347)",,,216-07    LINDEN BOULEVARD              ,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3788622,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/13/17,0:48,,,40.676292,-73.909996,"(40.676292, -73.909996)",ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3789836,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/13/17,10:00,BROOKLYN,11215,40.66902,-73.97547,"(40.66902, -73.97547)",,,587       3 STREET                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3789593,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/13/17,10:00,MANHATTAN,10128,40.78722,-73.95627,"(40.78722, -73.95627)",EAST 95 STREET                  ,5 AVENUE,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3790301,BICYCLE,,,,
